name_hotel,url_hotel,adress_hotel,price_hotel,position_by_city_hotel,city_hotel,country_hotel,localisation_hotel,global_rate_hotel,category_hotel,style_hotel,equipments_hotel
DoubleTree by Hilton Hotel Park City - The Yarrow,https://www.tripadvisor.fr/Hotel_Review-g57097-d99844-Reviews-DoubleTree_by_Hilton_Hotel_Park_City_The_Yarrow-Park_City_Utah.html,"1800 Park Ave, Park City, UT 84060-5133",382,26 sur 59,Park City  ,Utah (UT)  ,États-Unis||Utah(UT)||Montagnes Wasatch||Park City,4.0,3.0,Intermédiaire||Calme,Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Bar/lounge||Location de vélos||Vélos disponibles||Centre d'affaires avec accès Internet||Parking public payant sur site||Parking||Wi-Fi||Jacuzzi||Piscine extérieure||Piscine chauffée||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Salle de jeux||Randonnée||Location de skis||Ski||Ping-pong||Salles de conférence||Salle de réception||Salles de réunion||Stockage des bagages||Concierge||Supérette||Hôtel non-fumeurs||Mobilier d'extérieur||Distributeur de billets sur site||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Blanchisserie en libre-service||Climatisation||Cheminée||Service de ménage||Balcon privé||Service en chambre||Coffre-fort||Réfrigérateur||Télévision à écran plat||Suite nuptiale||Chambres non-fumeurs||Suites||Chambres familiales||Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Bar/lounge||Location de vélos||Vélos disponibles||Centre d'affaires avec accès Internet||Parking public payant sur site||Parking||Wi-Fi||Jacuzzi||Piscine extérieure||Piscine chauffée||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Salle de jeux||Randonnée||Location de skis||Ski||Ping-pong||Salles de conférence||Salle de réception||Salles de réunion||Stockage des bagages||Concierge||Supérette||Hôtel non-fumeurs||Mobilier d'extérieur||Distributeur de billets sur site||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Blanchisserie en libre-service||Climatisation||Cheminée||Service de ménage||Balcon privé||Service en chambre||Coffre-fort||Réfrigérateur||Télévision à écran plat||Suite nuptiale||Chambres non-fumeurs||Suites||Chambres familiales
Rosen Inn at Pointe Orlando,https://www.tripadvisor.fr/Hotel_Review-g34515-d85401-Reviews-Rosen_Inn_at_Pointe_Orlando-Orlando_Florida.html,"9000 International Dr., Orlando, FL 32819-9315",88,157 sur 370,Orlando  ,Floride  ,États-Unis||Floride||Floride centrale||Orlando,4.0,3.0,Rapport qualité/prix||Au centre-ville,Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Bar/lounge||Salle de jeux||Divertissements le soir||Activités pour les enfants (Enfants/Pour les familles)||Services de navette/taxi gratuits||Parking||Wi-Fi||Serviettes de plage/piscine||Piscine extérieure||Clôture entourant la piscine||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Buffet adapté aux enfants||Snack-bar||Distributeur automatique||Karaoké||Navette aéroport||Service d'autobus||Service de taxi||Centre d'affaires avec accès Internet||Salles de conférence||Salle de réception||Salles de réunion||Sécurité 24 heures sur 24||Stockage des bagages||Concierge||Supérette||Change des devises||Boutique de cadeaux||Hôtel non-fumeurs||Boutiques||Chaises longues/chaises de plage||Distributeur de billets sur site||Arrivée 24 heures sur 24||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Blanchisserie en libre-service||Climatisation||Service de ménage||Coffre-fort||Fer à repasser||Coffre pour ordinateur portable||Micro-ondes||Réfrigérateur||Télévision à écran plat||Chambres non-fumeurs||Suites||Chambres familiales||Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Bar/lounge||Salle de jeux||Divertissements le soir||Activités pour les enfants (Enfants/Pour les familles)||Services de navette/taxi gratuits||Parking||Wi-Fi||Serviettes de plage/piscine||Piscine extérieure||Clôture entourant la piscine||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Buffet adapté aux enfants||Snack-bar||Distributeur automatique||Karaoké||Navette aéroport||Service d'autobus||Service de taxi||Centre d'affaires avec accès Internet||Salles de conférence||Salle de réception||Salles de réunion||Sécurité 24 heures sur 24||Stockage des bagages||Concierge||Supérette||Change des devises||Boutique de cadeaux||Hôtel non-fumeurs||Boutiques||Chaises longues/chaises de plage||Distributeur de billets sur site||Arrivée 24 heures sur 24||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Blanchisserie en libre-service||Climatisation||Service de ménage||Coffre-fort||Fer à repasser||Coffre pour ordinateur portable||Micro-ondes||Réfrigérateur||Télévision à écran plat||Chambres non-fumeurs||Suites||Chambres familiales
Handsome Hotel by Elegancia,https://www.tripadvisor.fr/Hotel_Review-g187147-d233510-Reviews-Handsome_Hotel_by_Elegancia-Paris_Ile_de_France.html,"83 rue Rambuteau 1st Arr., 75001 Paris France",193,369 sur 1 852,Paris  ,France  ,Europe||France||Île-de-France||Paris,4.5,3.0,Charmant,Internet haut débit gratuit (Wi-Fi)||Petit-déjeuner disponible||Service de taxi||Sécurité 24 heures sur 24||Stockage des bagages||Arrivée 24 heures sur 24||Réception 24 heures sur 24||Service de blanchisserie||Wi-Fi||Buffet de petit-déjeuner||Concierge||Journal||Hôtel non-fumeurs||Climatisation||Service de ménage||Coffre-fort||Téléphone||Eau en bouteille||Service de réveil/réveil-matin||Télévision à écran plat||Sèche-cheveux||Chambres non-fumeurs||Internet haut débit gratuit (Wi-Fi)||Petit-déjeuner disponible||Service de taxi||Sécurité 24 heures sur 24||Stockage des bagages||Arrivée 24 heures sur 24||Réception 24 heures sur 24||Service de blanchisserie||Wi-Fi||Buffet de petit-déjeuner||Concierge||Journal||Hôtel non-fumeurs||Climatisation||Service de ménage||Coffre-fort||Téléphone||Eau en bouteille||Service de réveil/réveil-matin||Télévision à écran plat||Sèche-cheveux||Chambres non-fumeurs
Club Med Les Boucaniers - Martinique,https://www.tripadvisor.fr/Hotel_Review-g147331-d151605-Reviews-Club_Med_Les_Boucaniers_Martinique-Sainte_Anne_Arrondissement_of_Le_Marin_Martinique.html,"Pointe Marin, Sainte- Anne 97227 Martinique",382,1 sur 4,Sainte- Anne  ,Martinique  ,Les Caraïbes||Martinique||Arrondissement of Le Marin||Sainte- Anne,4.5,4.0,Superbe vue,Parking gratuit||Internet gratuit||Piscine||Centre de remise en forme/Salle de sport||Petit-déjeuner inclus||Plage||Canoë||Activités pour les enfants (Enfants/Pour les familles)||Parking||Wi-Fi||Wi-Fi payant||Piscine à débordement||Piscine extérieure||Vestiaires du spa/centre de remise en forme||Bar/lounge||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Bar côté piscine||Plongée||Court de tennis||Personnel en charge du divertissement||Divertissements le soir||Ping-pong||Discothèque/DJ||Navettes aéroport gratuites||Navette aéroport||Service d'autobus||Location de voitures||Salle de réception||Spa||Massage en couple||Soins du visage||Massage corporel complet||Massage||Stockage des bagages||Concierge||Change des devises||Boutiques||Chaises longues/chaises de plage||Nettoyage à sec||Service de blanchisserie||Climatisation||Service de ménage||Balcon privé||Coffre-fort||Réfrigérateur||Télévision à écran plat||Vue sur l'océan||Chambres non-fumeurs||Suites||Chambres familiales||Parking gratuit||Internet gratuit||Piscine||Centre de remise en forme/Salle de sport||Petit-déjeuner inclus||Plage||Canoë||Activités pour les enfants (Enfants/Pour les familles)||Parking||Wi-Fi||Wi-Fi payant||Piscine à débordement||Piscine extérieure||Vestiaires du spa/centre de remise en forme||Bar/lounge||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Bar côté piscine||Plongée||Court de tennis||Personnel en charge du divertissement||Divertissements le soir||Ping-pong||Discothèque/DJ||Navettes aéroport gratuites||Navette aéroport||Service d'autobus||Location de voitures||Salle de réception||Spa||Massage en couple||Soins du visage||Massage corporel complet||Massage||Stockage des bagages||Concierge||Change des devises||Boutiques||Chaises longues/chaises de plage||Nettoyage à sec||Service de blanchisserie||Climatisation||Service de ménage||Balcon privé||Coffre-fort||Réfrigérateur||Télévision à écran plat||Vue sur l'océan||Chambres non-fumeurs||Suites||Chambres familiales
Pierre & Vacances Résidence Premium Presqu'Île de la Touques,https://www.tripadvisor.fr/Hotel_Review-g187184-d14101835-Reviews-Pierre_Vacances_Residence_Premium_Presqu_Ile_de_la_Touques-Deauville_City_Calvados_Ba.html,"rue Thiers, 14800 Ville de Deauville France",,2 sur 12,Hôtels Ville de Deauville  ,France  ,Europe||France||Normandie||Basse-Normandie||Calvados||Ville de Deauville||Hôtels Ville de Deauville,4.0,4.5,Français,Parking||Internet||Piscine||Centre de remise en forme/Salle de sport||Restaurant||Activités pour les enfants (Enfants/Pour les familles)||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Service d'autobus||Piscine intérieure||Piscine extérieure||Piscine chauffée||Sauna||Spa||Hammam||Coffre-fort||Kitchenette||Micro-ondes||Réfrigérateur||Ustensiles de cuisine||Télévision à écran plat||Chambres non-fumeurs||Parking||Internet||Piscine||Centre de remise en forme/Salle de sport||Restaurant||Activités pour les enfants (Enfants/Pour les familles)||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Service d'autobus||Piscine intérieure||Piscine extérieure||Piscine chauffée||Sauna||Spa||Hammam||Coffre-fort||Kitchenette||Micro-ondes||Réfrigérateur||Ustensiles de cuisine||Télévision à écran plat||Chambres non-fumeurs
Trianon Borgo Pio Residence,https://www.tripadvisor.fr/Hotel_Review-g187791-d603737-Reviews-Trianon_Borgo_Pio_Residence-Rome_Lazio.html,"Piazza delle Vaschette 13, 00193 Rome Italie",108,15 sur 1 994,Hôtels Rome  ,Italie  ,Europe||Italie||Latium||Rome||Hôtels Rome,4.5,3.0,Intermédiaire||Quartier résidentiel,Parking privé payant à proximité||Internet haut débit gratuit (Wi-Fi)||Centre de remise en forme/Salle de sport||Café||Chaînes de télévision pour enfants||Navette aéroport||Salles de réunion||Stockage des bagages||Wi-Fi||Petit-déjeuner disponible||Buffet de petit-déjeuner||Café soluble offert||Thé offert||Distributeur automatique||Concierge||Hôtel non-fumeurs||Salon commun/espace TV||Réception 24 heures sur 24||Arrivée/départ express||Service de blanchisserie||Blanchisserie en libre-service||Rideaux occultants||Climatisation||Bureau||Balcon privé||Coffre-fort||Cafetière/théière||Télévision à écran plat||Baignoire/douche||Fer à repasser||Kitchenette||Lave-vaisselle||Micro-ondes||Réfrigérateur||Ustensiles de cuisine||Sèche-cheveux||Chambres non-fumeurs||Chambres familiales||Parking privé payant à proximité||Internet haut débit gratuit (Wi-Fi)||Centre de remise en forme/Salle de sport||Café||Chaînes de télévision pour enfants||Navette aéroport||Salles de réunion||Stockage des bagages||Wi-Fi||Petit-déjeuner disponible||Buffet de petit-déjeuner||Café soluble offert||Thé offert||Distributeur automatique||Concierge||Hôtel non-fumeurs||Salon commun/espace TV||Réception 24 heures sur 24||Arrivée/départ express||Service de blanchisserie||Blanchisserie en libre-service||Rideaux occultants||Climatisation||Bureau||Balcon privé||Coffre-fort||Cafetière/théière||Télévision à écran plat||Baignoire/douche||Fer à repasser||Kitchenette||Lave-vaisselle||Micro-ondes||Réfrigérateur||Ustensiles de cuisine||Sèche-cheveux||Chambres non-fumeurs||Chambres familiales
Chateau des Thermes,https://www.tripadvisor.fr/Hotel_Review-g776257-d1107284-Reviews-Chateau_des_Thermes-Chaudfontaine_Liege_Province_The_Ardennes_Wallonia.html,"Rue Hauster 9, Chaudfontaine 4051 Belgique",,1 sur 6 B&B/auberges à Chaudfontaine,Chaudfontaine  ,Belgique  ,Europe||Belgique||Wallonie||L'Ardenne belge||Province de Liège||Chaudfontaine,4.0,4.0,Charmant,Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Sauna||Petit-déjeuner inclus||Location de vélos||Randonnée||Centre d'affaires avec accès Internet||Wi-Fi||Jacuzzi||Piscine intérieure||Piscine extérieure||Piscine chauffée||Bar/lounge||Café||Restaurant||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Vin/champagne||Salle de réception||Salles de réunion||Spa||Massage en couple||Soins du visage||Massage corporel complet||Hammam||Piscine d'eau de source||Massage||Bain de vapeur||Stockage des bagages||Boutique de cadeaux||Journal||Hôtel non-fumeurs||Arrivée/départ express||Service de blanchisserie||Service de repassage||Chambres insonorisées||Peignoirs||Climatisation||Service en chambre||Coffre-fort||Minibar||Télévision à écran plat||Baignoire/douche||Téléphone||Équipements de chambre VIP||Eau en bouteille||Produits de toilette gratuits||Sèche-cheveux||Suite nuptiale||Chambres non-fumeurs||Suites||Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Sauna||Petit-déjeuner inclus||Location de vélos||Randonnée||Centre d'affaires avec accès Internet||Wi-Fi||Jacuzzi||Piscine intérieure||Piscine extérieure||Piscine chauffée||Bar/lounge||Café||Restaurant||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Vin/champagne||Salle de réception||Salles de réunion||Spa||Massage en couple||Soins du visage||Massage corporel complet||Hammam||Piscine d'eau de source||Massage||Bain de vapeur||Stockage des bagages||Boutique de cadeaux||Journal||Hôtel non-fumeurs||Arrivée/départ express||Service de blanchisserie||Service de repassage||Chambres insonorisées||Peignoirs||Climatisation||Service en chambre||Coffre-fort||Minibar||Télévision à écran plat||Baignoire/douche||Téléphone||Équipements de chambre VIP||Eau en bouteille||Produits de toilette gratuits||Sèche-cheveux||Suite nuptiale||Chambres non-fumeurs||Suites
The Memlinc,https://www.tripadvisor.fr/Hotel_Review-g188674-d618365-Reviews-The_Memlinc-Knokke_Knokke_Heist_West_Flanders_Province.html,"Elizabetlaan 2, Knokke, Knokke-Heist 8300 Belgique",170,3 sur 8 B&B/auberges à Knokke,Knokke  ,Belgique  ,Europe||Belgique||Flandres||Flandre occidentale||Knokke-Heist||Knokke,3.0,4.0,"Français, Anglais, Néerlandais, Allemand",Station de recharge pour véhicules électriques||Internet haut débit gratuit (Wi-Fi)||Petit-déjeuner inclus||Plage||Location de vélos||Chaînes de télévision pour enfants||Activités pour les enfants (Enfants/Pour les familles)||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Parking privé payant sur site||Wi-Fi||Bar/lounge||Restaurant||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Menus pour les enfants||Salle à manger extérieure||Vin/champagne||Bar sur le toit||Vélos disponibles||Casino et jeux d'argent||Équitation||Minigolf||Chaises hautes disponibles||Salles de conférence||Salle de réception||Salles de réunion||Terrasse sur le toit||Stockage des bagages||Concierge||Hôtel non-fumeurs||Solarium||Réception 24 heures sur 24||Rideaux occultants||Bureau||Service de ménage||Coffre-fort||Coin salon||Minibar||Télévision à écran plat||Baignoire/douche||Téléphone||Coffre pour ordinateur portable||Vue sur l'océan||Chambres non-fumeurs||Suites||Station de recharge pour véhicules électriques||Internet haut débit gratuit (Wi-Fi)||Petit-déjeuner inclus||Plage||Location de vélos||Chaînes de télévision pour enfants||Activités pour les enfants (Enfants/Pour les familles)||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Parking privé payant sur site||Wi-Fi||Bar/lounge||Restaurant||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Menus pour les enfants||Salle à manger extérieure||Vin/champagne||Bar sur le toit||Vélos disponibles||Casino et jeux d'argent||Équitation||Minigolf||Chaises hautes disponibles||Salles de conférence||Salle de réception||Salles de réunion||Terrasse sur le toit||Stockage des bagages||Concierge||Hôtel non-fumeurs||Solarium||Réception 24 heures sur 24||Rideaux occultants||Bureau||Service de ménage||Coffre-fort||Coin salon||Minibar||Télévision à écran plat||Baignoire/douche||Téléphone||Coffre pour ordinateur portable||Vue sur l'océan||Chambres non-fumeurs||Suites
Thermae Palace Hotel,https://www.tripadvisor.fr/Hotel_Review-g188672-d264172-Reviews-Thermae_Palace_Hotel-Ostend_West_Flanders_Province.html,"Koningin Astridlaan 7, Ostende 8400 Belgique",,20 sur 46,Ostende  ,Belgique  ,Europe||Belgique||Flandres||Flandre occidentale||Ostende,3.5,4.0,Vue sur la baie||Superbe vue,Parking public payant sur site||Internet haut débit gratuit (Wi-Fi)||Centre de remise en forme/Salle de sport||Bar/lounge||Plage||Location de vélos||Centre d'affaires avec accès Internet||Salles de conférence||Parking||Wi-Fi||Sauna||Restaurant||Buffet de petit-déjeuner||Distributeur automatique||Salle de réception||Salles de réunion||Stockage des bagages||Concierge||Hôtel non-fumeurs||Arrivée/départ privé||Nettoyage à sec||Service de blanchisserie||Service de ménage||Balcon privé||Coffre-fort||Eau en bouteille||Télévision à écran plat||Vue sur l'océan||Suite nuptiale||Chambres non-fumeurs||Suites||Parking public payant sur site||Internet haut débit gratuit (Wi-Fi)||Centre de remise en forme/Salle de sport||Bar/lounge||Plage||Location de vélos||Centre d'affaires avec accès Internet||Salles de conférence||Parking||Wi-Fi||Sauna||Restaurant||Buffet de petit-déjeuner||Distributeur automatique||Salle de réception||Salles de réunion||Stockage des bagages||Concierge||Hôtel non-fumeurs||Arrivée/départ privé||Nettoyage à sec||Service de blanchisserie||Service de ménage||Balcon privé||Coffre-fort||Eau en bouteille||Télévision à écran plat||Vue sur l'océan||Suite nuptiale||Chambres non-fumeurs||Suites
Auberge de la Gaichel,https://www.tripadvisor.fr/Hotel_Review-g206528-d1181679-Reviews-Auberge_de_la_Gaichel-Gaichel.html,"Maison 7, Gaichel 8469 Luxembourg",,,Gaichel  ,Luxembourg  ,Europe||Luxembourg||District de Luxembourg||Gaichel,4.0,3.0,"Français, Anglais, Allemand",Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Bar/lounge||Location de vélos||Vélos disponibles||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Salles de réunion||Stockage des bagages||Parking sécurisé||Wi-Fi||Restaurant||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Menus pour les enfants||Randonnée||Court de tennis||Billard||Boutique de cadeaux||Hôtel non-fumeurs||Mobilier d'extérieur||Salon commun/espace TV||Solarium||Arrivée/départ express||Coffre-fort||Coin salon||Téléphone||Eau en bouteille||Télévision à écran plat||Baignoire/douche||Sèche-cheveux||Chambres non-fumeurs||Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Bar/lounge||Location de vélos||Vélos disponibles||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Salles de réunion||Stockage des bagages||Parking sécurisé||Wi-Fi||Restaurant||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Menus pour les enfants||Randonnée||Court de tennis||Billard||Boutique de cadeaux||Hôtel non-fumeurs||Mobilier d'extérieur||Salon commun/espace TV||Solarium||Arrivée/départ express||Coffre-fort||Coin salon||Téléphone||Eau en bouteille||Télévision à écran plat||Baignoire/douche||Sèche-cheveux||Chambres non-fumeurs
Club Hotel Orosei Beach,https://www.tripadvisor.fr/Hotel_Review-g13163089-d1224200-Reviews-Club_Hotel_Orosei_Beach-Marina_di_Orosei_Orosei_Province_of_Nuoro_Sardinia.html,"Via del Mare, 08028 Marina di Orosei, Orosei, Sardaigne Italie",,,Marina di Orosei  ,Italie  ,Europe||Italie||Sardaigne||Province of Nuoro||Orosei||Marina di Orosei,4.5,4.0,Vue sur le parc,Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Bar/lounge||Plage||Court de tennis||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Wi-Fi||Wi-Fi payant||Piscine extérieure||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Piscine avec bar intégré||Bar côté piscine||Navette aéroport||Location de voitures||Salle de réception||Concierge||Nettoyage à sec||Service de blanchisserie||Climatisation||Balcon privé||Coffre-fort||Réfrigérateur||Télévision à écran plat||Vue sur l'océan||Chambres non-fumeurs||Chambres familiales||Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Bar/lounge||Plage||Court de tennis||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Wi-Fi||Wi-Fi payant||Piscine extérieure||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Piscine avec bar intégré||Bar côté piscine||Navette aéroport||Location de voitures||Salle de réception||Concierge||Nettoyage à sec||Service de blanchisserie||Climatisation||Balcon privé||Coffre-fort||Réfrigérateur||Télévision à écran plat||Vue sur l'océan||Chambres non-fumeurs||Chambres familiales
Maison Athénée,https://www.tripadvisor.fr/Hotel_Review-g187147-d240919-Reviews-Hotel_Maison_Athenee-Paris_Ile_de_France.html,"19 rue de Caumartin, 75009 Paris France",,89 sur 1 852,Paris  ,France  ,Europe||France||Île-de-France||Paris,4.5,4.0,Charmant||Original,Internet haut débit gratuit (Wi-Fi)||Bar/lounge||Navette aéroport||Stockage des bagages||Concierge||Arrivée 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Wi-Fi||Buffet de petit-déjeuner||Hôtel non-fumeurs||Rideaux occultants||Peignoirs||Climatisation||Service en chambre||Coffre-fort||Minibar||Télévision à écran plat||Produits de toilette gratuits||Eau en bouteille||Sèche-cheveux||Chambres non-fumeurs||Internet haut débit gratuit (Wi-Fi)||Bar/lounge||Navette aéroport||Stockage des bagages||Concierge||Arrivée 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Wi-Fi||Buffet de petit-déjeuner||Hôtel non-fumeurs||Rideaux occultants||Peignoirs||Climatisation||Service en chambre||Coffre-fort||Minibar||Télévision à écran plat||Produits de toilette gratuits||Eau en bouteille||Sèche-cheveux||Chambres non-fumeurs
Hotel de la Baie de Wissant,https://www.tripadvisor.fr/Hotel_Review-g1048039-d3258389-Reviews-Hotel_de_la_Baie_de_Wissant-Wissant_Pas_de_Calais_Hauts_de_France.html,"Rue Alphonse Daudet Digue de Wissant, 62179 Wissant France",,1 sur 5,Wissant  ,France  ,Europe||France||Hauts-de-France||Pas-de-Calais||Wissant,4.0,3.0,Superbe vue,Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Sauna||Buffet de petit-déjeuner||Plage||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Bain de vapeur||Stockage des bagages||Wi-Fi||Petit-déjeuner dans la chambre||Journal||Hôtel non-fumeurs||Arrivée/départ express||Chambres insonorisées||Service de ménage||Balcon privé||Coffre-fort||Eau en bouteille||Télévision à écran plat||Vue sur l'océan||Chambres non-fumeurs||Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Sauna||Buffet de petit-déjeuner||Plage||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Bain de vapeur||Stockage des bagages||Wi-Fi||Petit-déjeuner dans la chambre||Journal||Hôtel non-fumeurs||Arrivée/départ express||Chambres insonorisées||Service de ménage||Balcon privé||Coffre-fort||Eau en bouteille||Télévision à écran plat||Vue sur l'océan||Chambres non-fumeurs
La Fraichette,https://www.tripadvisor.fr/Hotel_Review-g187189-d656510-Reviews-La_Fraichette-Honfleur_Calvados_Basse_Normandie_Normandy.html,"Chemin de Crémanville La Rivière Saint Sauveur, 14600, Honfleur France",,9 sur 31,Honfleur  ,France  ,Europe||France||Normandie||Basse-Normandie||Calvados||Honfleur,4.5,3.0,Intermédiaire||Affaires,Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Wi-Fi||Piscine||Restaurant||Buffet de petit-déjeuner||Activités pour les enfants (Enfants/Pour les familles)||Hôtel non-fumeurs
Castel des Anges,https://www.tripadvisor.fr/Hotel_Review-g1736202-d1735538-Reviews-Castel_des_Anges-Wailly_Beaucamp_Montreuil_sur_Mer_Pas_de_Calais_Hauts_de_France.html,"Route Nationale 96, 62170 Wailly-Beaucamp, Montreuil-sur-Mer France",,1 sur 3 B&B/auberges à Wailly-Beaucamp,Wailly-Beaucamp  ,France  ,Europe||France||Hauts-de-France||Pas-de-Calais||Montreuil-sur-Mer||Wailly-Beaucamp,5.0,,"Français, Anglais, Allemand",Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Wi-Fi||Petit-déjeuner inclus||Stockage des bagages||Hôtel non-fumeurs
Hôtel Dream Castle Paris,https://www.tripadvisor.fr/Hotel_Review-g664935-d534820-Reviews-Hotel_Dream_Castle_Paris-Magny_le_Hongre_Marne_la_Vallee_Seine_et_Marne_Ile_de_France.html,"40 avenue de la Fosse des Pressoirs, 77703 Magny-le-Hongre, Marne-la-Vallée France",,6 sur 8,Magny-le-Hongre  ,France  ,Europe||France||Île-de-France||Seine-et-Marne||Marne-la-Vallée||Magny-le-Hongre,3.5,4.0,Familial,Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Bar/lounge||Salle de jeux||Aire de jeux intérieure pour les enfants||Activités pour les enfants (Enfants/Pour les familles)||Parking||Wi-Fi||Jacuzzi||Piscine intérieure||Piscine chauffée||Vestiaires du spa/centre de remise en forme||Sauna||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Café soluble offert||Buffet adapté aux enfants||Distributeur automatique||Services de navette/taxi gratuits||Navette aéroport||Service d'autobus||Centre d'affaires avec accès Internet||Salles de conférence||Salle de réception||Salles de réunion||Spa||Soins du visage||Stockage des bagages||Concierge||Boutique de cadeaux||Hôtel non-fumeurs||Boutiques||Arrivée 24 heures sur 24||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Climatisation||Service de ménage||Service en chambre||Coffre-fort||Réfrigérateur||Télévision à écran plat||Chambres non-fumeurs||Suites||Chambres familiales||Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Bar/lounge||Salle de jeux||Aire de jeux intérieure pour les enfants||Activités pour les enfants (Enfants/Pour les familles)||Parking||Wi-Fi||Jacuzzi||Piscine intérieure||Piscine chauffée||Vestiaires du spa/centre de remise en forme||Sauna||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Café soluble offert||Buffet adapté aux enfants||Distributeur automatique||Services de navette/taxi gratuits||Navette aéroport||Service d'autobus||Centre d'affaires avec accès Internet||Salles de conférence||Salle de réception||Salles de réunion||Spa||Soins du visage||Stockage des bagages||Concierge||Boutique de cadeaux||Hôtel non-fumeurs||Boutiques||Arrivée 24 heures sur 24||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Climatisation||Service de ménage||Service en chambre||Coffre-fort||Réfrigérateur||Télévision à écran plat||Chambres non-fumeurs||Suites||Chambres familiales
